bankAccountId,date,transactionId,value,category,title,type,paymentMethod,mccCode
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2018-10-12,aa28b861-c446-4b04-92f2-885ab81b1fa8,50,CASH,SOCIETE GENERALE,payout,CARD,6011
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-09-12,03eb293d-73a9-46ee-9c0e-d5953e605f71,10,MISC,SOLAL,payout,CARD,5691
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2020-06-26,941aefc3-4ea3-415d-abbe-a51cfe9e036b,2.74,FOOD,SOLIMA,payout,CARD,5411
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2020-05-27,eba7acb6-fb85-45ce-b972-81747fe21d3d,2.87,FOOD,SOLIMA,payout,CARD,5411
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2020-01-04,886f200c-f946-4d13-ac7d-c85086e72b98,3.3,FOOD,SOLIMA,payout,CARD,5411
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-08-22,260db7c9-a3b0-4238-aa9e-931256a716da,6.65,FOOD,SOLIMA,payout,CARD,5411
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-08-10,5fb6f41d-63ca-4ba4-b468-9ed12c6aa97f,1.67,FOOD,SOLIMA,payout,CARD,5411
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-07-18,0ee04e18-dda2-4ba9-ab01-5036045d2fbe,6,FOOD,SOLIMA,payout,CARD,5411
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-02-05,8a357651-1052-4b62-9d0b-a62e402ba719,3.29,FOOD,SOLIMA,payout,CARD,5411
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2018-09-21,d8883d68-97ce-438f-8551-cc5b83856da5,7.12,FOOD,SOLIMA,payout,CARD,5411
566bf82b-d68c-4c92-b844-a161a9587b19,2019-06-30,1910f12b-aa27-452b-9e15-1b41a32eb85c,3,TRANSPORTATION,SOPAG PARKING,payout,CARD,4784
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-04-28,10d7bee7-f6d0-4cb5-85ea-fe166dcb4994,33.28,TRANSPORTATION,SOUTHERN RAILWAY WEB,payout,CARD,4112
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-09-15,14900211-a075-40b8-8c29-cdbe1a3b21ac,16.78,FOOD,SPAR,payout,CARD,5411
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-08-05,a0e8bcc0-fb6a-49a8-ac09-84b1b684524d,7.8,FOOD,SPAR,payout,CARD,5411
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-08-04,4b1cebfe-0dd2-4646-a737-a250f9c84d25,28.05,FOOD,SPAR,payout,CARD,5411
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-01-20,4ce07a1d-0e46-45ab-b406-8f1b0af8a30a,34.12,FOOD,SPAR,payout,CARD,5411
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-01-12,94f50415-a3b3-4e8c-9d2f-404197ed45a3,16.52,FOOD,SPAR,payout,CARD,5411
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-12-20,7ac5b255-c724-4c35-b8d3-cdc135d36774,22.44,FOOD,SPAR,payout,CARD,5411
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-12-02,596bef82-510c-41d4-9f4c-8296268e5ce8,36.84,FOOD,SPAR,payout,CARD,5411
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-08-05,65471fa6-e72a-4247-9ce7-fb20c3cca46b,11.95,FOOD,SPAR,payout,CARD,5411
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2020-03-13,be4b1890-64ce-4256-8bd6-5aeb052f86c4,32.1,FOOD,SPAR SUPERMARCHE,payout,CARD,5411
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-05-04,6ebc3755-f95d-4687-affe-856348a13489,9.6,FOOD,SPAR SUPERMARCHE,payout,CARD,5411
566bf82b-d68c-4c92-b844-a161a9587b19,2020-03-15,e13257fe-6178-41b2-80d9-f566de626845,0.8,TRANSPORTATION,SPHVA,payout,CARD,4784
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2020-03-25,2e923ab9-a6d3-48ac-93cd-2d0280004462,12.55,FOOD,SRISUVANDCO,payout,CARD,5411
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2019-03-26,dc451eac-acd9-469b-a2a0-2fd5cfa5bc60,5,FOOD,STAR,payout,CARD,5812
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-09-03,345ec39e-6f45-49a8-8fe8-f38663378e7b,5,FOOD,STAR FOOD TANDOO,payout,CARD,5814
566bf82b-d68c-4c92-b844-a161a9587b19,2019-06-28,539e8b3d-f730-45e5-ab14-931e0d7575dc,4.7,FOOD,STARBICK LA DEF,payout,CARD,5814
566bf82b-d68c-4c92-b844-a161a9587b19,2019-01-31,26285ecd-2b90-4e1c-8f0b-c21b5984aab7,18.8,FOOD,STARBUCK'S,payout,CARD,5812
566bf82b-d68c-4c92-b844-a161a9587b19,2019-11-12,a94cbdb0-5a27-4dbd-98bb-e8efed839a6d,10.9,FOOD,STARBUCKS COFFEE,payout,CARD,5814
566bf82b-d68c-4c92-b844-a161a9587b19,2019-02-22,b6021696-0f29-4c3e-9e28-b4446d18863d,22.95,FOOD,STARBUCKS COFFEE,payout,CARD,5814
566bf82b-d68c-4c92-b844-a161a9587b19,2018-12-20,e84118d8-7919-4b5e-bcdb-845cd81c20ff,13.35,FOOD,STARBUCKS COFFEE,payout,CARD,5814
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-06-29,774828d3-2d95-4e96-8868-b9a074a2294b,2.67,MISC,STARS MOBILE LIMITED,payout,CARD,7994
566bf82b-d68c-4c92-b844-a161a9587b19,2020-06-03,5c441265-75f4-451f-95d1-9546cc166d77,4.8,MISC,STATIOMT06HORO75,payout,CARD,9405
566bf82b-d68c-4c92-b844-a161a9587b19,2019-02-25,61b0e219-8b4a-44be-9a26-e267a673bedd,7.2,MISC,STATIOMT10HORO75,payout,CARD,9405
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-07-12,285a6130-3299-403a-ae85-310d5c455ae3,4,VEHICLE,STATION,payout,CARD,5541
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-02-28,c313a1ee-fa0a-4d53-8dd6-2ee93ac4eba1,4,VEHICLE,STATION AVIA,payout,CARD,5541
566bf82b-d68c-4c92-b844-a161a9587b19,2019-07-05,abc3a271-9b3c-4fd9-b25d-1108c1bf5125,4.1,VEHICLE,STATION TOTAL,payout,CARD,5541
566bf82b-d68c-4c92-b844-a161a9587b19,2020-01-08,ec3747ba-b200-425a-9270-2f7b9648ac3e,2.4,MISC,STATTELPAYBYPHON,payout,CARD,9405
566bf82b-d68c-4c92-b844-a161a9587b19,2020-01-07,382cb252-0e72-4a73-98e8-13aafc778de3,1.8,MISC,STATTELPAYBYPHON,payout,CARD,9405
566bf82b-d68c-4c92-b844-a161a9587b19,2019-12-16,98f2b0d1-96b1-466e-98c1-7089c0555fb6,8,MISC,STATTELPAYBYPHON,payout,CARD,9405
566bf82b-d68c-4c92-b844-a161a9587b19,2019-08-28,0da94524-4049-47b0-875e-ff622cab2136,1.2,MISC,STATTELPAYBYPHON,payout,CARD,9405
566bf82b-d68c-4c92-b844-a161a9587b19,2019-08-28,00e8eb52-74f3-47ec-bcdb-dfe8d8b327d5,25.4,MISC,STATTELPAYBYPHON,payout,CARD,9405
566bf82b-d68c-4c92-b844-a161a9587b19,2019-08-21,010fed9d-a4ef-41bc-9c56-02878e9a4df3,3.6,MISC,STATTELPAYBYPHON,payout,CARD,9405
566bf82b-d68c-4c92-b844-a161a9587b19,2019-08-20,10fde15c-ef7b-427f-a511-bdd5196b9975,4,MISC,STATTELPAYBYPHON,payout,CARD,9405
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2019-06-08,0c615734-89c9-4321-9164-dd4c4a850f1e,5.2,FOOD,STEAK'N SHAKE,payout,CARD,5812
566bf82b-d68c-4c92-b844-a161a9587b19,2019-01-04,aec3e09f-d918-4a85-b0f1-00c984dfdac2,49.5,FOOD,STOHRER,payout,CARD,5462
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2018-10-10,a948b678-b2d8-41de-8fec-bad719328eb7,1.79,EQUIPMENT,STOKOMANI ORLEAN,payout,CARD,5251
566bf82b-d68c-4c92-b844-a161a9587b19,2019-08-01,9515f31c-7c96-4fc0-8b0d-8b63812b609d,16,MISC,STTE REST MAS,payout,CARD,7995
566bf82b-d68c-4c92-b844-a161a9587b19,2019-02-16,65c5c33f-f5ff-4977-a3f4-ee27cf078460,50,FOOD,STTE REST MAS,payout,CARD,5812
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2018-12-31,931db7cf-1ed4-4d98-a773-9573d835b31a,12.1,FOOD,SUBWAY,payout,CARD,5812
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2019-07-21,f627ec23-a352-41d3-9c4e-13bd1dcb6baf,18.4,FOOD,SUBWAY GONOD,payout,CARD,5814
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2018-12-26,f3b2bca8-85c9-4908-afa0-977c5386b57a,2.4,FOOD,SUBWAY GONOD,payout,CARD,5814
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2018-12-26,77beb2cf-c213-4933-b98f-bf38cccac585,4.7,FOOD,SUBWAYGONOD,payout,CARD,5814
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2018-12-29,67156a7b-2ff3-45f8-bd97-3f46dac0b133,3,FOOD,SUMUP  *MASTERTACOS,payout,CARD,5812
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2019-06-07,f22e1137-d13f-4a6a-93dc-9eaa5e0fdbd8,7.2,FOOD,SUMUP  *MEHMED ARIF,payout,CARD,5411
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-06-02,83b81049-c38e-4b9c-af1d-1f971e77a1bb,9.5,FOOD,SumUp  *Uno pizza,payout,CARD,5814
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-06-30,0dc28bb6-1691-40ee-8247-947321682834,20,CASH,SUPER CASINO ANTIBES,payout,CARD,6011
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-12-12,afd41714-50dd-4602-9b1f-4e7e0ceca419,20,CASH,SUPER CASINO ANTIBES,payout,CARD,6011
566bf82b-d68c-4c92-b844-a161a9587b19,2020-09-07,5f9ce6de-d61b-4790-aaf2-2ea8b6b768c7,2.8,TRANSPORTATION,SURESNES VOIRIE,payout,CARD,4784
566bf82b-d68c-4c92-b844-a161a9587b19,2020-09-01,90958ba2-1bda-42df-a89a-1e1776cf58a0,2.8,TRANSPORTATION,SURESNES VOIRIE,payout,CARD,4784
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2019-12-31,f76a1394-5373-46af-a086-0e680239cb66,51.4,FOOD,SUSHI HANAKI,payout,CARD,5812
566bf82b-d68c-4c92-b844-a161a9587b19,2019-10-11,64cd0eb6-feeb-46fd-9e93-564fea1071fe,44.9,DEFAULT,TABAC ALFA,payout,CARD,5993
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2020-05-03,afa8601b-1ad9-4060-9f76-9a812986ff9c,58.1,ALCOOL_TOBACCO,TABAC BASILIQ.,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-02-02,a4a09c60-ab2d-49d3-8f2c-0f09f20f537f,37.15,FOOD,TABAC DE LA CHOP,payout,CARD,5814
566bf82b-d68c-4c92-b844-a161a9587b19,2019-05-04,0ae330a2-6d71-4357-8f51-5e00f45f8083,32.4,DEFAULT,TABAC DELMAS,payout,CARD,5993
566bf82b-d68c-4c92-b844-a161a9587b19,2019-08-05,586116d9-c378-44a1-b85e-c4faf20540f2,22.38,EQUIPMENT,TABAC DES 4 TEMP,payout,CARD,5200
566bf82b-d68c-4c92-b844-a161a9587b19,2019-12-12,e74d7ab4-eddb-4658-99a5-0f30e036eba4,17.8,ALCOOL_TOBACCO,TABAC DES ARTS,payout,CARD,5813
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-08-25,19e493f4-56d4-4371-963f-f7349aff7cfc,22.5,ALCOOL_TOBACCO,TABAC DES TROIS,payout,CARD,5993
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-08-14,a50fe41f-0936-4c00-898a-9c41804ef14b,15,ALCOOL_TOBACCO,TABAC DES TROIS,payout,CARD,5993
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-08-05,206c5aa2-76fd-4f5d-a7b7-574620ed40cf,12.5,ALCOOL_TOBACCO,TABAC DES TROIS,payout,CARD,5993
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-08-27,392bce1e-614a-42a0-8677-e47125860f12,32.8,DEFAULT,TABAC DES TROIS,payout,CARD,5993
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-05-06,82a15177-0f61-4853-b443-c4e61066d2bd,18,DEFAULT,TABAC DES TROIS,payout,CARD,5993
566bf82b-d68c-4c92-b844-a161a9587b19,2019-03-06,06bc421f-5d47-4684-9b3a-02192ffa7fa9,22.3,FOOD,TABAC HAUSSMANN,payout,CARD,5813
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-08-09,9bf8b96c-b070-49f1-bdf6-5a56ba572752,21.7,ALCOOL_TOBACCO,TABAC L AIGLON,payout,CARD,5993
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-08-06,24f47041-eda3-4a48-a562-3eef18bb7787,20,ALCOOL_TOBACCO,TABAC L AIGLON,payout,CARD,5993
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-08-01,d12da728-b215-468a-a3c8-f451ebebeaef,26.7,ALCOOL_TOBACCO,TABAC L AIGLON,payout,CARD,5993
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-07-31,c380eaf8-7bd0-4774-8dd4-d49d1d5a84aa,15,ALCOOL_TOBACCO,TABAC L AIGLON,payout,CARD,5993
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-07-03,50c2001c-c10c-414c-b97e-412ba8ee46fe,20,ALCOOL_TOBACCO,TABAC L AIGLON,payout,CARD,5993
566bf82b-d68c-4c92-b844-a161a9587b19,2019-08-09,0f1054ed-5c74-413d-8a3d-fd31012b09bc,25.2,FOOD,TABAC LA FONTAIN,payout,CARD,5813
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-06-30,c1b9d570-d051-4523-a757-cf287846c80b,20,MISC,TABAC PIAJAMA,payout,CARD,8011
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-05-14,36380b46-540c-4a07-8574-1c6907055a05,10,ALCOOL_TOBACCO,TABAC PRESSE LOT,payout,CARD,5993
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-10-03,90a55d32-0435-41ab-8de6-2f3b3b573e02,22.8,DEFAULT,TABAC PRESSE LOT,payout,CARD,5993
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-03-25,00d9cd14-6643-4316-a31d-047bc02aa5bc,43.8,DEFAULT,TABAC PRESSE LOT,payout,CARD,5993
566bf82b-d68c-4c92-b844-a161a9587b19,2019-07-26,a87bccd6-4c3d-4bf1-8d17-ad3f75b82173,33.6,DEFAULT,TABAC ROQUETTE,payout,CARD,5993
566bf82b-d68c-4c92-b844-a161a9587b19,2019-06-19,e2b6c664-40be-4f1e-8e69-51202fa67cd0,37.8,FOOD,TABAC ST PHLIPP,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-04-09,ce4b3430-8856-40aa-a24d-f894e51624a8,29.3,FOOD,TABAC ST PHLIPP,payout,CARD,5813
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-03-30,83921ed5-0e5a-43dc-9518-e62b5ce3f9a6,25,SERVICES,TABACCHI,payout,CARD,7311
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-11-27,31e63af1-7a6c-4960-aaff-3c3357ffce35,20,FOOD,TABLE DES INDES,payout,CARD,5812
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-10-04,2f8c5aca-90e7-494e-92f8-0b4cf3861b1f,12,FOOD,TABLE DES INDES,payout,CARD,5812
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-09-09,a57711fb-657a-4a5f-bd9e-5e0fd8867264,33,FOOD,TABLE DES INDES,payout,CARD,5812
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-08-31,ebcc9407-ad08-4075-b3e6-17132d18cbd2,12,FOOD,TABLE DES INDES,payout,CARD,5812
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-08-23,a3c23d3f-d75e-43e3-a221-a2fdfb83a35c,40.9,FOOD,TABLE DES INDES,payout,CARD,5812
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-07-11,cdd77d24-2658-49a3-b89b-dd7995f50dde,37.4,FOOD,TABLE DES INDES,payout,CARD,5812
566bf82b-d68c-4c92-b844-a161a9587b19,2019-12-03,b0eb1291-887c-4175-ac17-b299fd8c562c,36.3,DEFAULT,TABLE DES TERNES,payout,CARD,5993
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2018-12-10,b5307181-334f-41f4-8fc1-d2fb76998871,3,FOOD,TACOS WORLD,payout,CARD,5814
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2018-12-07,3c47e09c-4757-41a3-8593-ff6793e5ee04,3,FOOD,TACOS WORLD,payout,CARD,5814
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2020-02-07,afc65a14-f95e-45c7-a6b7-8d2cd5975bd0,41.3,MISC,TANAGO,payout,CARD,5651
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-12-08,d1b6a13f-7cb0-463a-8896-bb7f36ef374c,11.23,MISC,TATI MAG,payout,CARD,5691
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-06-22,944f84cb-c46e-47b4-b9c0-3cee85431ddf,37.48,MISC,TATI MAG,payout,CARD,5691
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2020-03-13,e0d1546c-8e51-46f8-956b-127ee4cf0a7d,70,MISC,TENEO,payout,CARD,6513
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2020-03-13,8ce7727c-bb5a-401e-9ecf-7bd728b253a1,97.9,MISC,TENEO,payout,CARD,6513
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-04-30,a61bec44-3b6c-416d-8523-4447421581c0,13.33,FOOD,TESCO STORES 4447,payout,CARD,5411
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-03-29,319e902c-e13a-4260-b469-c43a93360c2b,24,EQUIPMENT,TETE D AFFICHE,payout,CARD,5200
566bf82b-d68c-4c92-b844-a161a9587b19,2019-03-28,ebb307bf-0336-4a4d-9f7d-d0b16cfab019,11,FOOD,THE LITLE ITALY,payout,CARD,5812
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2020-01-07,4d4d6456-412c-4f92-97a0-2ea12c6bb1d5,34,MISC,TIMBRE FISCAL,payout,CARD,9405
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-02-10,ae5d47ec-a52f-4f58-bed0-eee7c0847504,25,MISC,TIMBRE FISCAL,payout,CARD,9405
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-10-18,fa4ef9a5-4b13-4da4-a6f1-93a293235a61,46.5,TRANSPORTATION,TiqetsCOM,payout,CARD,4722
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-01-12,66a302e8-152c-4b1c-9868-5fd8c3736b59,5.58,EQUIPMENT,TOP OFFICE,payout,CARD,5200
566bf82b-d68c-4c92-b844-a161a9587b19,2019-05-27,0e52e752-5bd9-43af-b5b0-4c3a3b1e2bbe,20,DEFAULT,TOP SOLEIL,payout,CARD,7829
566bf82b-d68c-4c92-b844-a161a9587b19,2019-05-14,0bd41403-8cc2-41f9-8166-ea1bbface614,25,DEFAULT,TOP SOLEIL,payout,CARD,7829
566bf82b-d68c-4c92-b844-a161a9587b19,2019-07-25,6653918a-2b18-4d6e-baa5-167a9184dd8f,21.6,FOOD,TOPAZE IMPERIALE,payout,CARD,5812
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-08-04,49c1036a-0a8a-4f18-b487-7dc5157ef735,17.4,VEHICLE,TOTAL,payout,CARD,5541
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-07-07,8d9cdac8-6067-4436-ac8d-982880f8e35f,30.18,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-08-07,ef975e02-b9a6-41bd-a8e0-a2ddeb2f880a,4,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-07-10,d48f49ba-af02-42c4-a794-15b6fb7f2991,4.01,VEHICLE,TOTAL,payout,CARD,5542
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-06-05,39a4e038-63a9-4ceb-b667-d8454ff8e4d9,5.43,VEHICLE,TOTAL,payout,CARD,5542
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-05-30,b8041479-8f1a-4438-a48a-4e5192889e55,5.54,VEHICLE,TOTAL,payout,CARD,5542
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-03-25,a70d75f4-614d-41d9-aac5-59038012b4a8,5.59,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-03-19,9e251537-7aed-4bdf-a205-faf29c5dc1ef,6,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-03-17,415b4277-71c3-4c45-918b-b5021f4c29b9,6,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-03-15,2efbbd98-8fc8-42f6-9f8e-67b3eb533998,5,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-03-14,46d787c8-a016-42a3-9828-0a63dcf96829,5.8,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-03-12,6f3d70d4-0840-421a-b6ce-8eab9ac1c02f,5,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-03-10,ce90a7c3-7938-4378-a7d8-b2ef514321e2,5,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-03-09,325fff89-8bf8-4ff7-83a6-d5d2fff09075,5,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-03-08,c6154e9c-a798-4fa8-893f-aa912c5743bf,6,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-02-28,12e2454d-829a-4140-a4b7-76210ff18776,6,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-02-21,6a6bdf84-7671-4744-bfbf-f4a76740661b,6,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-02-20,9a10cf50-9bd8-40ff-bc9f-812014ab721c,5,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-02-12,0c1f35fa-2fd8-4830-80a4-6b9f6ad176d9,4,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-02-07,013bfcf8-0ebb-42fd-8fca-2a4aecbb2928,4,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-02-03,55ab8731-f512-496f-a465-819be56dd08d,6,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-01-31,de94891d-130c-46b1-ae01-05b16cef1b94,4,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-01-30,9e36183b-539a-44d7-a1fb-b4683ca7681c,5.72,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-01-28,b980788e-7748-4300-b4e1-c2ef48807c54,6,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-01-24,72f49eb6-9858-405e-b8bb-52062274fc58,7.5,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-01-23,c5a94ded-75cd-4ba2-a1ca-d8bc843435be,5,VEHICLE,TOTAL,payout,CARD,5541
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2019-11-18,64dc8f5d-ddbd-4e49-a343-56273ff1496a,1.18,SERVICES,TOTAL,payout,CARD,7399
566bf82b-d68c-4c92-b844-a161a9587b19,2019-07-05,861bcd61-809c-40a0-a7c9-98b5e19f334d,1.5,EQUIPMENT,TOTALDALTYSA10,payout,CARD,5072
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-12-06,fc7f7ea7-5e1e-4b6f-8f04-bcdd769facd5,4.36,DEFAULT,TOUATI PHARMACIE,payout,CARD,5912
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-04-19,b3d30147-fc72-4862-b585-3622abf94b2c,13.51,DEFAULT,TOUATI PHARMACIE,payout,CARD,5912
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-04-05,81da3fc6-23ff-44f1-a746-02d957dde2e0,5.5,DEFAULT,TOUATI PHARMACIE,payout,CARD,5912
566bf82b-d68c-4c92-b844-a161a9587b19,2020-07-21,3c9fd595-885b-4731-8834-3b6053afdf03,0.5,MISC,TOUR D ASNIERES,payout,CARD,6513
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-06-18,e5f0df21-5e7d-4004-8a84-7ad1944ac36d,57.58,EQUIPMENT,TRADER SERVICES,payout,CARD,5251
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2020-01-10,fded690d-2e1e-4ddc-b74d-75b2fde3ec65,154,MISC,TRANSAVIA,payout,CARD,3007
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2020-01-09,f6c5326a-0e10-4113-9549-4ae4133ef336,348,MISC,TRANSAVIA,payout,CARD,3007
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-12-31,e66d1a25-46f2-42bc-ac2c-a99984f35cad,306,MISC,TRANSAVIA,payout,CARD,3007
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-09-13,2655141d-a9b7-4306-a572-e3fbc5be0078,198,MISC,TRANSAVIA,payout,CARD,3007
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-07-27,df12b12e-d2a4-4c9a-bac5-d37696abbe2c,138,MISC,TRANSAVIA,payout,CARD,3007
566bf82b-d68c-4c92-b844-a161a9587b19,2020-09-15,78142671-77ef-4da2-aae8-736671b868d6,33.53,DEFAULT,TRANSFER IN,payin,TRANSFER,
566bf82b-d68c-4c92-b844-a161a9587b19,2020-09-14,6ef90209-bcd2-407e-80b4-bf341cf7fdde,7.5,DEFAULT,TRANSFER IN,payin,TRANSFER,
566bf82b-d68c-4c92-b844-a161a9587b19,2020-09-11,77497eeb-d9fd-45d7-bf3f-8291fa8cd4a6,82.5,DEFAULT,TRANSFER IN,payin,TRANSFER,
